sessionid,channel,ad,ad_name,platform,ad_country
flh3p2uskpgo394o,Organic/Direct,,,,
flh3p2uskpgowxjw,Organic/Direct,,,,
flh3p2uskpgouzgt,Organic/Direct,,,,
flh3p2uskpnrweul,Organic/Direct,,,,
flh3p2uskpgrbh0k,Organic/Direct,,,,
flh3p2uskpfyrxmy,Organic/Direct,,,,
flh3p2uskpfr9e5w,Organic/Direct,,,,
flh3p2uskpfwpva0,Organic/Direct,,,,
flh3p2uskpge3ogr,Organic/Direct,,,,
flh3p2uskpgwb4ux,Organic/Direct,,,,
flh3p2uskpgx81cw,Organic/Direct,,,,
flh3p2uskpgolenc,Organic/Direct,,,,
flh3p2uskpgx8ix0,Organic/Direct,,,,
flh3p2uskpgxpztg,Organic/Direct,,,,
flh3p2uskpgydy0e,Organic/Direct,,,,
flh3p2uskpfagev6,Organic/Direct,,,,
flh3p2uskpgzodkm,Organic/Direct,,,,
flh3p2uskph0k9n1,Organic/Direct,,,,
flh3p2uskph1djvq,Organic/Direct,,,,
flh3p2uskpgud23v,Organic/Direct,,,,
flh3p2uskph20bwd,Organic/Direct,,,,
flh3p2uskph2pnn1,Organic/Direct,,,,
flh3p2uskph2ctz1,Organic/Direct,,,,
flh3p2uskph49ho5,Organic/Direct,,,,
flh3p2uskph4jnex,Organic/Direct,,,,
flh3p2uskph5yplb,Organic/Direct,,,,
flh3p2uskph5ajpf,Organic/Direct,,,,
flh3p2uskpfvctwd,Organic/Direct,,,,
flh3p2uskph6ifna,Organic/Direct,,,,
flh3p2uskph6oyfg,Organic/Direct,,,,
flh3p2uskph6szi7,Organic/Direct,,,,
flh3p2uskph70p5e,Organic/Direct,,,,
flh3p2uskph6uncp,Organic/Direct,,,,
flh3p2uskph7903l,Organic/Direct,,,,
flh3p2uskph7agvx,Organic/Direct,,,,
flh3p2uskph5cajr,Organic/Direct,,,,
flh3p2uskpgy4dmi,Organic/Direct,,,,
flh3p2uskph2clw2,Organic/Direct,,,,
flh3p2uskph9jzif,Organic/Direct,,,,
flh3p2uskph9umxb,Organic/Direct,,,,
flh3p2uskpgbzn8x,Organic/Direct,,,,
flh3p2uskphbv79s,Organic/Direct,,,,
flh3p2uskphc5tux,Organic/Direct,,,,
flh3p2uskphei3r7,Organic/Direct,,,,
flh3p2uskpht9c0x,Organic/Direct,,,,
flh3p2uskpfq6mvr,Organic/Direct,,,,
flh3p2uskphyplrd,Organic/Direct,,,,
flh3p2uskph9vize,Organic/Direct,,,,
flh3p2uskphzxp66,Organic/Direct,,,,
flh3p2uskpi01s0y,Organic/Direct,,,,
flh3p2uskpi0h4a1,Organic/Direct,,,,
flh3p2uskph4ug0k,Organic/Direct,,,,
flh3p2uskpi2nqxs,Organic/Direct,,,,
flh3p2uskpi2vv5m,Organic/Direct,,,,
flh3p2uskpi30lkc,Organic/Direct,,,,
flh3p2uskpi25bld,Organic/Direct,,,,
flh3p2uskpi43uua,Organic/Direct,,,,
flh3p2uskpi4ym7k,Organic/Direct,,,,
flh3p2uskpi2hyu5,Organic/Direct,,,,
flh3p2uskpi3uwqb,Organic/Direct,,,,
flh3p2uskpi5lqar,Organic/Direct,,,,
flh3p2uskpi66g5y,Organic/Direct,,,,
flh3p2uskpi785ov,Organic/Direct,,,,
flh3p2uskpi7x4ae,Organic/Direct,,,,
flh3p2uskpi7q83o,Organic/Direct,,,,
flh3p2uskpi7rmlv,Organic/Direct,,,,
flh3p2uskpiacylo,Organic/Direct,,,,
flh3p2uskpi5f9rz,Organic/Direct,,,,
flh3p2uskpic6h2p,Organic/Direct,,,,
flh3p2uskpibmwyu,Organic/Direct,,,,
flh3p2uskpicpvaz,Organic/Direct,,,,
flh3p2uskpif5sob,Organic/Direct,,,,
flh3p2uskpif2z43,Organic/Direct,,,,
flh3p2uskpif606y,Organic/Direct,,,,
flh3p2uskpig05qg,Organic/Direct,,,,
flh3p2uskpight5p,Organic/Direct,,,,
flh3p2uskpiheca6,Organic/Direct,,,,
flh3p2uskpiglgap,Organic/Direct,,,,
flh3p2uskpii90id,Organic/Direct,,,,
flh3p2uskpiiev2e,Organic/Direct,,,,
flh3p2uskpig1tzm,Organic/Direct,,,,
flh3p2uskpiihqed,Organic/Direct,,,,
flh3p2uskpilkdux,Organic/Direct,,,,
flh3p2uskpinj49j,Organic/Direct,,,,
flh3p2uskpim590w,Organic/Direct,,,,
flh3p2uskpio74et,Organic/Direct,,,,
flh3p2uskpid0iu5,Organic/Direct,,,,
flh3p2uskpip1ti6,Organic/Direct,,,,
flh3p2uskpipenbx,Organic/Direct,,,,
flh3p2uskpipnybs,Organic/Direct,,,,
flh3p2uskpiqlwzj,Organic/Direct,,,,
flh3p2uskpfvuhyq,Organic/Direct,,,,
flh3p2uskpir6q2t,Organic/Direct,,,,
flh3p2uskpiqz8lh,Organic/Direct,,,,
flh3p2uskpipmsw9,Organic/Direct,,,,
flh3p2uskpi2s1yw,Organic/Direct,,,,
flh3p2uskpir4ki4,Organic/Direct,,,,
flh3p2uskpish4tq,Organic/Direct,,,,
flh3p2uskpiuco0x,Organic/Direct,,,,
flh3p2uskpivieqc,Organic/Direct,,,,
flh3p2uskpivpb1j,Organic/Direct,,,,
flh3p2uskpixv185,Organic/Direct,,,,
flh3p2uskpj4pnlw,Organic/Direct,,,,
flh3p2uskpja1fri,Organic/Direct,,,,
flh3p2uskpjcht9x,Organic/Direct,,,,
flh3p2uskpjc4g4u,Organic/Direct,,,,
flh3p2uskpjez6tz,Organic/Direct,,,,
flh3p2uskpjenwko,Organic/Direct,,,,
flh3p2uskpjgcdbx,Organic/Direct,,,,
flh3p2uskpjgv9ul,Organic/Direct,,,,
flh3p2uskpjgzh9h,Organic/Direct,,,,
flh3p2uskpjhom6v,Organic/Direct,,,,
flh3p2uskpjicpqx,Organic/Direct,,,,
flh3p2uskpjhpjab,Organic/Direct,,,,
flh3p2uskpjjxx4y,Organic/Direct,,,,
flh3p2uskpjjrz0h,Organic/Direct,,,,
flh3p2uskpjkine6,Organic/Direct,,,,
flh3p2uskpjkpjsp,Organic/Direct,,,,
flh3p2uskpjk0oqp,Organic/Direct,,,,
flh3p2uskpjkfw2w,Organic/Direct,,,,
flh3p2uskpjm2ctx,Organic/Direct,,,,
flh3p2uskpjlwt64,Organic/Direct,,,,
flh3p2uskpjmbfkx,Organic/Direct,,,,
flh3p2uskpjm4i5h,Organic/Direct,,,,
flh3p2uskpjghoba,Organic/Direct,,,,
flh3p2uskpjl86rn,Organic/Direct,,,,
flh3p2uskpjkkju6,Organic/Direct,,,,
flh3p2uskpjo6o4u,Organic/Direct,,,,
flh3p2uskpjobxfu,Organic/Direct,,,,
flh3p2uskpjntuhv,Organic/Direct,,,,
flh3p2uskpjonomn,Organic/Direct,,,,
flh3p2uskpjlhcf5,Organic/Direct,,,,
flh3p2uskpjp6hv3,Organic/Direct,,,,
flh3p2uskpjr1vhv,Organic/Direct,,,,
flh3p2uskpjpefka,Organic/Direct,,,,
flh3p2uskpjrxjpy,Organic/Direct,,,,
flh3p2uskpiqyw1u,Organic/Direct,,,,
flh3p2uskpjhnozw,Organic/Direct,,,,
flh3p2uskpjsir2y,Organic/Direct,,,,
flh3p2uskpju0bpn,Organic/Direct,,,,
flh3p2uskpjsuo1b,Organic/Direct,,,,
flh3p2uskpjtfabp,Organic/Direct,,,,
flh3p2uskpif8wco,Organic/Direct,,,,
flh3p2uskpiirbd7,Organic/Direct,,,,
flh3p2uskpjuienu,Organic/Direct,,,,
flh3p2uskpjwlyn1,Organic/Direct,,,,
flh3p2uskpjefedd,Organic/Direct,,,,
flh3p2uskpjy8xqn,Organic/Direct,,,,
flh3p2uskpigk43v,Organic/Direct,,,,
flh3p2uskpk077n6,Organic/Direct,,,,
flh3p2uskpk0449a,Organic/Direct,,,,
flh3p2uskpjupggp,Organic/Direct,,,,
flh3p2uskpk171a2,Organic/Direct,,,,
flh3p2uskpk1odsu,Organic/Direct,,,,
flh3p2uskpk2a52k,Organic/Direct,,,,
flh3p2uskpiamn48,Organic/Direct,,,,
flh3p2uskpk5pyj1,Organic/Direct,,,,
flh3p2uskpk6lsuc,Organic/Direct,,,,
flh3p2uskpk75vxe,Organic/Direct,,,,
flh3p2uskpk3e58r,Organic/Direct,,,,
flh3p2uskpk7cbng,Organic/Direct,,,,
flh3p2uskpk8j5sj,Organic/Direct,,,,
flh3p2uskpk83jsj,Organic/Direct,,,,
flh3p2uskpk8ufki,Organic/Direct,,,,
flh3p2uskpjybmyc,Organic/Direct,,,,
flh3p2uskpk9qh52,Organic/Direct,,,,
flh3p2uskpk9pg8q,Organic/Direct,,,,
flh3p2uskpk92g52,Organic/Direct,,,,
flh3p2uskpjro5eb,Organic/Direct,,,,
flh3p2uskpkbmfof,Organic/Direct,,,,
flh3p2uskpjytb4f,Organic/Direct,,,,
flh3p2uskpkkc6i6,Organic/Direct,,,,
flh3p2uskpmdwn93,Organic/Direct,,,,
flh3p2uskpkpwiai,Organic/Direct,,,,
flh3p2uskpkqvs5w,Organic/Direct,,,,
flh3p2uskpks59pe,Organic/Direct,,,,
flh3p2uskpks7w6q,Organic/Direct,,,,
flh3p2uskpktndxs,Organic/Direct,,,,
flh3p2uskpktzklc,Organic/Direct,,,,
flh3p2uskpkudtc5,Organic/Direct,,,,
flh3p2uskpkujx4o,Organic/Direct,,,,
flh3p2uskpkucygv,Organic/Direct,,,,
flh3p2uskpkvl9ub,Organic/Direct,,,,
flh3p2uskpkwbhuu,Organic/Direct,,,,
flh3p2uskpkwpvko,Organic/Direct,,,,
flh3p2uskpkybxd1,Organic/Direct,,,,
flh3p2uskpkx59ta,Organic/Direct,,,,
flh3p2uskpkw5jom,Organic/Direct,,,,
flh3p2uskpkyum84,Organic/Direct,,,,
flh3p2uskpkzccjg,Organic/Direct,,,,
flh3p2uskpkzewlp,Organic/Direct,,,,
flh3p2uskpkzkc6z,Organic/Direct,,,,
flh3p2uskpkzi1t6,Organic/Direct,,,,
flh3p2uskpkxmly8,Organic/Direct,,,,
flh3p2uskpl0zso9,Organic/Direct,,,,
flh3p2uskpjiozzu,Organic/Direct,,,,
flh3p2uskpl2902e,Organic/Direct,,,,
flh3p2uskpkzz5xg,Organic/Direct,,,,
flh3p2uskpl1znn3,Organic/Direct,,,,
flh3p2uskpl3v0ls,Organic/Direct,,,,
flh3p2uskpl3udea,Organic/Direct,,,,
flh3p2uskpl3l5i3,Organic/Direct,,,,
flh3p2uskpl3z68u,Organic/Direct,,,,
flh3p2uskpl2bsnd,Organic/Direct,,,,
flh3p2uskpl59p1j,Organic/Direct,,,,
flh3p2uskpl3i4az,Organic/Direct,,,,
flh3p2uskpl1hrjt,Organic/Direct,,,,
flh3p2uskpl7os2j,Organic/Direct,,,,
flh3p2uskpjhze95,Organic/Direct,,,,
flh3p2uskpl9vju0,Organic/Direct,,,,
flh3p2uskpk1vzvz,Organic/Direct,,,,
flh3p2uskplfreoe,Organic/Direct,,,,
flh3p2uskplampx4,Organic/Direct,,,,
flh3p2uskplalunh,Organic/Direct,,,,
flh3p2uskpkzetoq,Organic/Direct,,,,
flh3p2uskplcs16c,Organic/Direct,,,,
flh3p2uskplc4xyk,Organic/Direct,,,,
flh3p2uskplcgjzl,Organic/Direct,,,,
flh3p2uskple1r24,Organic/Direct,,,,
flh3p2uskpldwdxs,Organic/Direct,,,,
flh3p2uskplfb1dk,Organic/Direct,,,,
flh3p2uskplfryee,Organic/Direct,,,,
flh3p2uskpl1rl8b,Organic/Direct,,,,
flh3p2uskpli76by,Organic/Direct,,,,
flh3p2uskplkw5yc,Organic/Direct,,,,
flh3p2uskplh7io5,Organic/Direct,,,,
flh3p2uskpli47wt,Organic/Direct,,,,
flh3p2uskpliendk,Organic/Direct,,,,
flh3p2uskplibnx7,Organic/Direct,,,,
flh3p2uskplium28,Organic/Direct,,,,
flh3p2uskpljcd4l,Organic/Direct,,,,
flh3p2uskpl5ljpy,Organic/Direct,,,,
flh3p2uskpkb4mtq,Organic/Direct,,,,
flh3p2uskplkopzl,Organic/Direct,,,,
flh3p2uskpllaiw9,Organic/Direct,,,,
flh3p2uskplk1b4k,Organic/Direct,,,,
flh3p2uskpllgylw,Organic/Direct,,,,
flh3p2uskp0vyw6a,Organic/Direct,,,,
flh3p2uskplnw8fm,Organic/Direct,,,,
flh3p2uskpmgs7kx,Organic/Direct,,,,
flh3p2uskpl1ae72,Organic/Direct,,,,
flh3p2uskpl078l4,Organic/Direct,,,,
flh3p2uskplmuwjw,Organic/Direct,,,,
flh3p2uskplndlz9,Organic/Direct,,,,
flh3p2uskpllkxh6,Organic/Direct,,,,
flh3p2uskpled12m,Organic/Direct,,,,
flh3p2uskplrjdvn,Organic/Direct,,,,
flh3p2uskplq92j6,Organic/Direct,,,,
flh3p2uskplwaer4,Organic/Direct,,,,
flh3p2uskpm4jtj5,Organic/Direct,,,,
flh3p2uskpm6wxq5,Organic/Direct,,,,
flh3p2uskpli4rd3,Organic/Direct,,,,
flh3p2uskpmaxpvk,Organic/Direct,,,,
flh3p2uskpmbwpbq,Organic/Direct,,,,
flh3p2uskpmaxt3d,Organic/Direct,,,,
flh3p2uskpmbyntp,Organic/Direct,,,,
flh3p2uskpmdt8op,Organic/Direct,,,,
flh3p2uskpmd1ckp,Organic/Direct,,,,
flh3p2uskpmeyzni,Organic/Direct,,,,
flh3p2uskplba0nx,Organic/Direct,,,,
flh3p2uskpmev9f9,Organic/Direct,,,,
flh3p2uskpmcy2m8,Organic/Direct,,,,
flh3p2uskpmhnb9e,Organic/Direct,,,,
flh3p2uskpmhqgaz,Organic/Direct,,,,
flh3p2uskpmiin3j,Organic/Direct,,,,
flh3p2uskpml42js,Organic/Direct,,,,
flh3p2uskpmkx6y2,Organic/Direct,,,,
flh3p2uskplm8f4o,Organic/Direct,,,,
flh3p2uskpmnibkh,Organic/Direct,,,,
flh3p2uskpmodlp6,Organic/Direct,,,,
flh3p2uskppebgnk,Organic/Direct,,,,
flh3p2uskpmqtshm,Organic/Direct,,,,
flh3p2uskpmofm4z,Organic/Direct,,,,
flh3p2uskpmrbps3,Organic/Direct,,,,
flh3p2uskpmryjab,Organic/Direct,,,,
flh3p2uskpmsz16e,Organic/Direct,,,,
flh3p2uskpmt042o,Organic/Direct,,,,
flh3p2uskpmsofe4,Organic/Direct,,,,
flh3p2uskpmrpyb3,Organic/Direct,,,,
flh3p2uskpmu16gf,Organic/Direct,,,,
flh3p2uskpmu6tne,Organic/Direct,,,,
flh3p2uskpmv1hfg,Organic/Direct,,,,
flh3p2uskpmaz2wi,Organic/Direct,,,,
flh3p2uskpmvxke0,Organic/Direct,,,,
flh3p2uskpmwg1gd,Organic/Direct,,,,
flh3p2uskpmvxilr,Organic/Direct,,,,
flh3p2uskpmx96z0,Organic/Direct,,,,
flh3p2uskpmwv1c6,Organic/Direct,,,,
flh3p2uskpmxufa4,Organic/Direct,,,,
flh3p2uskpmxud54,Organic/Direct,,,,
flh3p2uskpmrhmqm,Organic/Direct,,,,
flh3p2uskpmvd11s,Organic/Direct,,,,
flh3p2uskpmya0pb,Organic/Direct,,,,
flh3p2uskpmplmnl,Organic/Direct,,,,
flh3p2uskpmp710g,Organic/Direct,,,,
flh3p2uskploceao,Organic/Direct,,,,
flh3p2uskpmz8heh,Organic/Direct,,,,
flh3p2uskpn0bplt,Organic/Direct,,,,
flh3p2uskpmyux5p,Organic/Direct,,,,
flh3p2uskpmg03uh,Organic/Direct,,,,
flh3p2uskpn0gd8v,Organic/Direct,,,,
flh3p2uskpn0sqor,Organic/Direct,,,,
flh3pjbtkolz2e0v,Organic/Direct,,,,
flh3p2uskp5redmu,Organic/Direct,,,,
flh3p2uskpmi9kbj,Organic/Direct,,,,
flh3p2uskpn168j5,Organic/Direct,,,,
flh3p2uskpl6280d,Organic/Direct,,,,
flh3p2uskq0nc6e9,Organic/Direct,,,,
flh3p2uskpn28zui,Organic/Direct,,,,
flh3p2uskpn00hir,Organic/Direct,,,,
flh3p2uskpn1e7g1,Organic/Direct,,,,
flh3p2uskpn2xhfk,Organic/Direct,,,,
flh3p2uskpn2y6q0,Organic/Direct,,,,
flh3p2uskpn29u8o,Organic/Direct,,,,
flh3p2uskpnnfm7p,Organic/Direct,,,,
flh3p2uskpn4kcny,Organic/Direct,,,,
flh3p2uskpn5sdg7,Organic/Direct,,,,
flh3p2uskpnh62qa,Organic/Direct,,,,
flh3p2uskpnkbz85,Organic/Direct,,,,
flh3p2uskpnll4lf,Organic/Direct,,,,
flh3p2uskpnlw89h,Organic/Direct,,,,
flh3p2uskps90sqd,Organic/Direct,,,,
flh3p2uskpnnvf0b,Organic/Direct,,,,
flh3p2uskpno5d9m,Organic/Direct,,,,
flh3p2uskpnoaa61,Organic/Direct,,,,
flh3p2uskpnocmiq,Organic/Direct,,,,
flh3p2uskpnoo10x,Organic/Direct,,,,
flh3p2uskpnp366e,Organic/Direct,,,,
flh3p2uskpn2ey3g,Organic/Direct,,,,
flh3p2uskpnpkwx3,Organic/Direct,,,,
flh3p2uskpnnd067,Organic/Direct,,,,
flh3p2uskpnphwcu,Organic/Direct,,,,
flh3p2uskpnrmscs,Organic/Direct,,,,
flh3p2uskpms2u9g,Organic/Direct,,,,
flh3p2uskpns1mhq,Organic/Direct,,,,
flh3p2uskpnsy9ku,Organic/Direct,,,,
flh3p2uskpnsxyp0,Organic/Direct,,,,
flh3p2uskpns132h,Organic/Direct,,,,
flh3p2uskpnvap3f,Organic/Direct,,,,
flh3p2uskpnv5v4n,Organic/Direct,,,,
flh3p2uskpnwj4mz,Organic/Direct,,,,
flh3p2uskpnw5gtc,Organic/Direct,,,,
flh3p2uskpnz0vpd,Organic/Direct,,,,
flh3p2uskpnzq0eo,Organic/Direct,,,,
flh3p2uskpo0n8eq,Organic/Direct,,,,
flh3p2uskpo0p767,Organic/Direct,,,,
flh3p2uskpo0iaq0,Organic/Direct,,,,
flh3p2uskpm8v2b5,Organic/Direct,,,,
flh3p2uskpny4qk6,Organic/Direct,,,,
flh3p2uskpo0b8d6,Organic/Direct,,,,
flh3p2uskpo35jp6,Organic/Direct,,,,
flh3p2uskpo3zc2d,Organic/Direct,,,,
flh3p2uskpo3l1pn,Organic/Direct,,,,
flh3p2uskpo3josx,Organic/Direct,,,,
flh3p2uskpo56ujr,Organic/Direct,,,,
flh3p2uskpo5lxz1,Organic/Direct,,,,
flh3p2uskpo5ub2d,Organic/Direct,,,,
flh3p2uskpo5qtbk,Organic/Direct,,,,
flh3p2uskpo6402w,Organic/Direct,,,,
flh3p2uskpnt7ehs,Organic/Direct,,,,
flh3p2uskpo7flna,Organic/Direct,,,,
flh3p2uskpo72fyw,Organic/Direct,,,,
flh3p2uskpo3q348,Organic/Direct,,,,
flh3p2uskpoawqec,Organic/Direct,,,,
flh3p2uskpob8akr,Organic/Direct,,,,
flh3p2uskpo9unq2,Organic/Direct,,,,
flh3p2uskpobfe5c,Organic/Direct,,,,
flh3p2uskpo3a0rg,Organic/Direct,,,,
flh3p2uskpocde7q,Organic/Direct,,,,
flh3p2uskpocqh89,Organic/Direct,,,,
flh3p2uskppidxwr,Organic/Direct,,,,
flh3p2uskpoemt9g,Organic/Direct,,,,
flh3p2uskpof78un,Organic/Direct,,,,
flh3p2uskpofabqc,Organic/Direct,,,,
flh3p2uskpofuy24,Organic/Direct,,,,
flh3p2uskpomgjtq,Organic/Direct,,,,
flh3p2uskpoh1thq,Organic/Direct,,,,
flh3p2uskpohxm9m,Organic/Direct,,,,
flh3p2uskpohlhof,Organic/Direct,,,,
flh3p2uskpoiblal,Organic/Direct,,,,
flh3p2uskpoi4pam,Organic/Direct,,,,
flh3p2uskpohdsuu,Organic/Direct,,,,
flh3p2uskpoom09y,Organic/Direct,,,,
flh3p2uskponvtnt,Organic/Direct,,,,
flh3p2uskpo3wawc,Organic/Direct,,,,
flh3p2uskpozpt3r,Organic/Direct,,,,
flh3p2uskpmtlpkw,Organic/Direct,,,,
flh3p2uskpp104br,Organic/Direct,,,,
flh3p2uskpp48wgl,Organic/Direct,,,,
flh3p2uskpp4zu9h,Organic/Direct,,,,
flh3p2uskpp7oa9y,Organic/Direct,,,,
flh3p2uskpp9jobn,Organic/Direct,,,,
flh3p2uskpp9pryq,Organic/Direct,,,,
flh3p2uskppbjvfd,Organic/Direct,,,,
flh3p2uskpp3ob7z,Organic/Direct,,,,
flh3p2uskppdc0l6,Organic/Direct,,,,
flh3p2uskppe4nrj,Organic/Direct,,,,
flh3p2uskppf8o68,Organic/Direct,,,,
flh3p2uskpph4ptb,Organic/Direct,,,,
flh3p2uskppedqj0,Organic/Direct,,,,
flh3p2uskppdy54m,Organic/Direct,,,,
flh3p2uskppgu2x0,Organic/Direct,,,,
flh3p2uskpph14pi,Organic/Direct,,,,
flh3p2uskppgvm7j,Organic/Direct,,,,
flh3p2uskppikilt,Organic/Direct,,,,
flh3p2uskpo28bmx,Organic/Direct,,,,
flh3p2uskppjuwq7,Organic/Direct,,,,
flh3p2uskppi9gcu,Organic/Direct,,,,
flh3p2uskpplyg8s,Organic/Direct,,,,
flh3p2uskppep1x6,Organic/Direct,,,,
flh3p2uskppn7fyl,Organic/Direct,,,,
flh3p2uskppnozze,Organic/Direct,,,,
flh3p2uskppntrzm,Organic/Direct,,,,
flh3p2uskpporoym,Organic/Direct,,,,
flh3p2uskppol0hw,Organic/Direct,,,,
flh3p2uskppov6cm,Organic/Direct,,,,
flh3p2uskppoq8gw,Organic/Direct,,,,
flh3p2uskppq4pv7,Organic/Direct,,,,
flh3p2uskppqoam0,Organic/Direct,,,,
flh3p2uskpnwjl0j,Organic/Direct,,,,
flh3p2uskpptrtcb,Organic/Direct,,,,
flh3p2uskppqawoz,Organic/Direct,,,,
flh3p2uskppttmtx,Organic/Direct,,,,
flh3p2uskppux0n1,Organic/Direct,,,,
flh3p2uskpptr35t,Organic/Direct,,,,
flh3pjbtkoadj25o,Organic/Direct,,,,
flh3p2uskph2r756,Organic/Direct,,,,
flh3p2uskppv7kjx,Organic/Direct,,,,
flh3p2uskppvvcnf,Organic/Direct,,,,
flh3p2uskpqrn7le,Organic/Direct,,,,
flh3p2uskppwcqr2,Organic/Direct,,,,
flh3p2uskppnevm9,Organic/Direct,,,,
flh3p2uskppw3sgs,Organic/Direct,,,,
flh3p2uskpolljg1,Organic/Direct,,,,
flh3p2uskpp2jwki,Organic/Direct,,,,
flh3p2uskppzptsm,Organic/Direct,,,,
flh3p2uskpr4htfd,Organic/Direct,,,,
flh3p2uskpqbuwf8,Organic/Direct,,,,
flh3p2uskpqfdxg6,Organic/Direct,,,,
flh3p2uskpqfi8vr,Organic/Direct,,,,
flh3p2uskpqfy5y2,Organic/Direct,,,,
flh3p2uskpqgrxnw,Organic/Direct,,,,
flh3p2uskpql8ah2,Organic/Direct,,,,
flh3p2uskpqlmgcs,Organic/Direct,,,,
flh3p2uskpqn14l5,Organic/Direct,,,,
flh3p2uskpqnsz69,Organic/Direct,,,,
flh3p2uskpqnppq0,Organic/Direct,,,,
flh3p2uskpqnzi0a,Organic/Direct,,,,
flh3p2uskpqretm3,Organic/Direct,,,,
flh3p2uskpqrzqsc,Organic/Direct,,,,
flh3p2uskpqspd7y,Organic/Direct,,,,
flh3p2uskpqsrw2i,Organic/Direct,,,,
flh3p2uskpqunppa,Organic/Direct,,,,
flh3p2uskpq0n9j5,Organic/Direct,,,,
flh3p2uskpquckmi,Organic/Direct,,,,
flh3p2uskpqwvh68,Organic/Direct,,,,
flh3p2uskpqwd3ny,Organic/Direct,,,,
flh3p2uskpqs3ys3,Organic/Direct,,,,
flh3p2uskpqwviy5,Organic/Direct,,,,
flh3p2uskpr1rwms,Organic/Direct,,,,
flh3p2uskpqy930s,Organic/Direct,,,,
flh3p2uskpqwoia3,Organic/Direct,,,,
flh3p2uskpqyzw3y,Organic/Direct,,,,
flh3p2uskpqzm67m,Organic/Direct,,,,
flh3p2uskpqzukcg,Organic/Direct,,,,
flh3p2uskpr1w6aw,Organic/Direct,,,,
flh3p2uskpr1ot4w,Organic/Direct,,,,
flh3p2uskpqy45sh,Organic/Direct,,,,
flh3p2uskpr37v5g,Organic/Direct,,,,
flh3p2uskpr3juxh,Organic/Direct,,,,
flh3p2uskpr34a4d,Organic/Direct,,,,
flh3p2uskpr4ib4u,Organic/Direct,,,,
flh3p2uskpr4b8pc,Organic/Direct,,,,
flh3p2uskpqz0mxh,Organic/Direct,,,,
flh3p2uskpr4is4e,Organic/Direct,,,,
flh3p2uskpr4j3rc,Organic/Direct,,,,
flh3p2uskpqicisq,Organic/Direct,,,,
flh3p2uskpr4dytq,Organic/Direct,,,,
flh3p2uskpr5yz9l,Organic/Direct,,,,
flh3p2uskpr6lwwu,Organic/Direct,,,,
flh3p2uskpr826en,Organic/Direct,,,,
flh3p2uskpr1ftra,Organic/Direct,,,,
flh3p2uskpr7rsxp,Organic/Direct,,,,
flh3p2uskpr8qgx9,Organic/Direct,,,,
flh3p2uskpqi6973,Organic/Direct,,,,
flh3p2uskpr7o2u4,Organic/Direct,,,,
flh3p2uskpr7xf2p,Organic/Direct,,,,
flh3p2uskpr9yo08,Organic/Direct,,,,
flh3p2uskpwdl99i,Organic/Direct,,,,
flh3p2uskprc3m2z,Organic/Direct,,,,
flh3p2uskprcctrv,Organic/Direct,,,,
flh3p2uskprdp3ps,Organic/Direct,,,,
flh3p2uskprd2zx3,Organic/Direct,,,,
flh3p2uskprevztd,Organic/Direct,,,,
flh3p2uskprenvcy,Organic/Direct,,,,
flh3p2uskppyk950,Organic/Direct,,,,
flh3p2uskprghfss,Organic/Direct,,,,
flh3p2uskprgxrwv,Organic/Direct,,,,
flh3p2uskptei979,Organic/Direct,,,,
flh3p2uskpr05ecq,Organic/Direct,,,,
flh3p2uskprvbx0t,Organic/Direct,,,,
flh3p2uskprw74f1,Organic/Direct,,,,
flh3p2uskprwbey5,Organic/Direct,,,,
flh3p2uskprwbzpw,Organic/Direct,,,,
flh3p2uskprxd1j7,Organic/Direct,,,,
flh3p2uskpry0yva,Organic/Direct,,,,
flh3p2uskps3og8k,Organic/Direct,,,,
flh3p2uskprycmmz,Organic/Direct,,,,
flh3p2uskppd77ey,Organic/Direct,,,,
flh3p2uskprdt7kq,Organic/Direct,,,,
flh3p2uskpry3myd,Organic/Direct,,,,
flh3p2uskpqyf1ha,Organic/Direct,,,,
flh3p2uskpqy2rpq,Organic/Direct,,,,
flh3p2uskprz9n64,Organic/Direct,,,,
flh3p2uskprb7b73,Organic/Direct,,,,
flh3p2uskps0kd8e,Organic/Direct,,,,
flh3p2uskpryb6pb,Organic/Direct,,,,
flh3p2uskps0f162,Organic/Direct,,,,
flh3p2uskprzx11c,Organic/Direct,,,,
flh3p2uskprsa9gw,Organic/Direct,,,,
flh3p2uskprzp3fk,Organic/Direct,,,,
flh3p2uskpqo1jh7,Organic/Direct,,,,
flh3p2uskps5tv1o,Organic/Direct,,,,
flh3p2uskprz2ifv,Organic/Direct,,,,
flh3p2uskps82f13,Organic/Direct,,,,
flh3p2uskps8u3jn,Organic/Direct,,,,
flh3p2uskprzddil,Organic/Direct,,,,
flh3p2uskps9ztqg,Organic/Direct,,,,
flh3p2uskpsbeiiv,Organic/Direct,,,,
flh3p2uskpsbpgdc,Organic/Direct,,,,
flh3p2uskpsbseto,Organic/Direct,,,,
flh3p2uskprgt0ez,Organic/Direct,,,,
flh3p2uskpsdbp54,Organic/Direct,,,,
flh3p2uskpsdnah3,Organic/Direct,,,,
flh3p2uskpselfo4,Organic/Direct,,,,
flh3p2uskpsfkfl5,Organic/Direct,,,,
flh3p2uskpsg4xnd,Organic/Direct,,,,
flh3p2uskpsgfuzp,Organic/Direct,,,,
flh3p2uskpsgk71q,Organic/Direct,,,,
