sessionid,clicks,channel,dm_clicks,orders,had_checkout_intent,converted
1o1mni6r8olt2vx4cg,5,organic,0,0,0,0
1o1mni6r8olt2w3q4e,1,organic,0,0,0,0
1o1mni6r8olt2w6j1e,5,organic,0,0,0,0
1o1mni6r8olt2w7oy8,1,organic,0,0,0,0
1o1mni6r8olt2wc2hx,2,organic,0,0,0,0
1o1mni6r8olt2wj1zp,5,organic,0,0,0,0
1o1mni6r8olt2wmavj,1,organic,0,0,0,0
1o1mni6r8olt2wo7fr,1,organic,0,0,0,0
1o1mni6r8olt2wq4f7,1,organic,0,0,0,0
1o1mni6r8olt2wudsh,5,organic,0,0,0,0
1o1mni6r8olt2wvle1,11,organic,0,0,0,0
1o1mni6r8olt2x0ai2,1,organic,0,0,0,0
1o1mni6r8olt2x51k9,1,organic,0,0,0,0
1o1mni6r8olt2x9b60,8,organic,0,0,0,0
1o1mni6r8olt2xb8ao,1,organic,0,0,0,0
1o1mni6r8olt2xhxa7,2,organic,0,0,0,0
1o1mni6r8olt2xhylx,5,organic,0,1,0,1
1o1mni6r8olt2xjaxc,1,organic,0,0,0,0
1o1mni6r8olt2xjegr,13,organic,0,1,0,1
1o1mni6r8olt2xng0h,6,organic,0,0,0,0
1o1mni6r8olt2xo9xj,2,organic,0,0,0,0
1o1mni6r8olt2xudmv,31,organic,0,1,0,1
1o1mni6r8olt2xwoj8,1,organic,0,0,0,0
1o1mni6r8olt2xz6v3,9,organic,0,0,0,0
1o1mni6r8olt2y1nb0,1,organic,0,0,0,0
1o1mni6r8olt2y7spe,1,organic,0,0,0,0
1o1mni6r8olt2yb2an,1,organic,0,0,0,0
1o1mni6r8olt2yhrnn,45,organic,0,0,0,0
1o1mni6r8olt2yhtdk,2,organic,0,0,0,0
1o1mni6r8olt2yiy2a,4,organic,0,0,0,0
1o1mni6r8olt2yj2dl,2,organic,0,0,0,0
1o1mni6r8olt2yo2tx,3,organic,0,0,0,0
1o1mni6r8olt2yvfez,4,organic,0,0,0,0
1o1mni6r8olt2z4fo6,2,organic,0,0,0,0
1o1mni6r8olt2z5mhs,15,organic,0,1,0,1
1o1mni6r8olt2zmgjp,7,organic,0,0,0,0
1o1mni6r8olt2zpopx,5,organic,0,0,0,0
1o1mni6r8olt2ztzif,2,organic,0,0,0,0
1o1mni6r8olt2zz8bo,2,organic,0,0,0,0
1o1mni6r8olt2zzdf0,8,organic,0,0,0,0
1o1mni6r8olt300b2u,2,organic,0,0,0,0
1o1mni6r8olt305buq,1,organic,0,0,0,0
1o1mni6r8olt306lyn,3,organic,0,0,0,0
1o1mni6r8olt308jfd,17,organic,0,1,0,1
1o1mni6r8olt30e4n9,1,organic,0,0,0,0
1o1mni6r8olt30i93f,1,organic,0,0,0,0
1o1mni6r8olt30jb9b,9,organic,0,0,0,0
1o1mni6r8olt30jj84,1,organic,0,0,0,0
1o1mni6r8olt30kl9t,1,organic,0,0,0,0
1o1mni6r8olt30s6p3,29,organic,0,1,0,1
1o1mni6r8olt311a0d,1,organic,0,0,0,0
1o1mni6r8olt313sc0,1,organic,0,0,0,0
1o1mni6r8olt3194ze,1,organic,0,0,0,0
1o1mni6r8olt31aktj,4,organic,0,0,0,0
1o1mni6r8olt31cqk2,1,organic,0,0,0,0
1o1mni6r8olt31cxe1,4,organic,0,0,0,0
1o1mni6r8olt31f0ko,5,organic,0,1,0,1
1o1mni6r8olt31g8cj,1,organic,0,0,0,0
1o1mni6r8olt31h9ee,4,organic,0,0,0,0
1o1mni6r8olt322eyo,8,organic,0,1,0,1
1o1mni6r8olt323t7m,13,organic,0,0,0,0
1o1mni6r8olt32ei8f,5,organic,0,0,0,0
1o1mni6r8olt32elu1,6,organic,0,0,0,0
1o1mni6r8olt32gbvo,1,organic,0,0,0,0
1o1mni6r8olt32h7ew,2,organic,0,0,0,0
1o1mni6r8olt32j1ig,2,organic,0,0,0,0
1o1mni6r8olt32jua7,1,organic,0,0,0,0
1o1mni6r8olt32lv7u,3,organic,0,0,0,0
1o1mni6r8olt32nim8,8,organic,0,0,0,0
1o1mni6r8olt32nujs,1,organic,0,0,0,0
1o1mni6r8olt32s46d,2,organic,0,0,0,0
1o1mni6r8olt32tl96,1,organic,0,0,0,0
1o1mni6r8olt32vll1,9,organic,0,0,0,0
1o1mni6r8olt32vwf1,11,organic,0,0,0,0
1o1mni6r8olt331a7r,2,organic,0,0,0,0
1o1mni6r8olt332199,7,organic,0,0,0,0
1o1mni6r8olt333oww,2,organic,0,0,0,0
1o1mni6r8olt339n1a,6,organic,0,0,0,0
1o1mni6r8olt33bwtf,2,organic,0,0,0,0
1o1mni6r8olt33i4lg,2,organic,0,0,0,0
1o1mni6r8olt33ie7v,2,organic,0,0,0,0
1o1mni6r8olt33rqs1,6,organic,0,0,0,0
1o1mni6r8olt33tgou,1,organic,0,0,0,0
1o1mni6r8olt33tu7p,6,organic,0,0,0,0
1o1mni6r8olt33ys8e,1,organic,0,0,0,0
1o1mni6r8olt343zw6,2,organic,0,0,0,0
1o1mni6r8olt344nmr,9,organic,0,0,0,0
1o1mni6r8olt34ga0z,5,organic,0,0,0,0
1o1mni6r8olt34gn9f,1,organic,0,0,0,0
1o1mni6r8olt34j67b,1,organic,0,0,0,0
1o1mni6r8olt34s3bj,34,organic,0,0,0,0
1o1mni6r8olt34ugxd,1,organic,0,0,0,0
1o1mni6r8olt34w6fn,7,organic,0,0,0,0
1o1mni6r8olt353ppg,6,organic,0,0,0,0
1o1mni6r8olt354vk2,4,organic,0,0,0,0
1o1mni6r8olt35fxvv,2,organic,0,0,0,0
1o1mni6r8olt35g28s,1,organic,0,0,0,0
1o1mni6r8olt35hfut,1,organic,0,0,0,0
1o1mni6r8olt35it07,1,organic,0,0,0,0
1o1mni6r8olt35vi6g,3,organic,0,0,0,0
1o1mni6r8olt361r5r,1,organic,0,0,0,0
1o1mni6r8olt36f4up,1,organic,0,0,0,0
1o1mni6r8olt36gcbg,2,organic,0,0,0,0
1o1mni6r8olt36m0t8,9,organic,0,0,0,0
1o1mni6r8olt36oemh,1,organic,0,0,0,0
1o1mni6r8olt36qpqn,2,organic,0,0,0,0
1o1mni6r8olt36ro6s,8,organic,0,1,0,1
1o1mni6r8olt371u2a,1,organic,0,0,0,0
1o1mni6r8olt375lty,1,organic,0,0,0,0
1o1mni6r8olt37a94f,8,organic,0,0,0,0
1o1mni6r8olt37qiqt,2,organic,0,0,0,0
1o1mni6r8olt37qz9l,11,organic,0,1,0,1
1o1mni6r8olt37t7bc,1,organic,0,0,0,0
1o1mni6r8olt37vanb,3,organic,0,0,0,0
1o1mni6r8olt38c6wb,37,organic,0,0,0,0
1o1mni6r8olt38femo,1,organic,0,0,0,0
1o1mni6r8olt38n8eg,2,organic,0,0,0,0
1o1mni6r8olt38r6ld,2,organic,0,0,0,0
1o1mni6r8olt38r6xr,10,organic,0,1,0,1
1o1mni6r8olt3932uh,1,organic,0,0,0,0
1o1mni6r8olt39427l,22,organic,0,0,0,0
1o1mni6r8olt399whb,1,organic,0,0,0,0
1o1mni6r8olt39dmpr,1,organic,0,0,0,0
1o1mni6r8olt39fxh5,1,organic,0,0,0,0
1o1mni6r8olt39k4vl,3,organic,0,0,0,0
1o1mni6r8olt39qvpi,5,organic,0,1,0,1
1o1mni6r8olt3a4sxf,1,organic,0,0,0,0
1o1mni6r8olt3a9c7c,11,organic,0,0,0,0
1o1mni6r8olt3a9u7o,1,organic,0,0,0,0
1o1mni6r8olt3ahori,3,organic,0,0,0,0
1o1mni6r8olt3al5zn,1,organic,0,0,0,0
1o1mni6r8olt3aloix,5,organic,0,0,0,0
1o1mni6r8olt3az98a,4,organic,0,0,0,0
1o1mni6r8olt3azctg,3,organic,0,0,0,0
1o1mni6r8olt3azxl1,8,organic,0,0,0,0
1o1mni6r8olt3b513s,1,organic,0,0,0,0
1o1mni6r8olt3bb1np,3,organic,0,0,0,0
1o1mni6r8olt3bpdoq,1,organic,0,0,0,0
1o1mni6r8olt3brxo3,8,organic,0,0,0,0
1o1mni6r8olt3brzw9,1,organic,0,0,0,0
1o1mni6r8olt3bw4fz,15,organic,0,1,0,1
1o1mni6r8olt3bx1ch,2,organic,0,0,0,0
1o1mni6r8olt3bxy4y,1,organic,0,0,0,0
1o1mni6r8olt3byw9j,2,organic,0,0,0,0
1o1mni6r8olt3c7s3c,2,organic,0,0,0,0
1o1mni6r8olt3cahak,11,organic,0,0,0,0
1o1mni6r8olt3cb63u,1,organic,0,0,0,0
1o1mni6r8olt3cbosy,1,organic,0,0,0,0
1o1mni6r8olt3cfy3s,3,organic,0,0,0,0
1o1mni6r8olt3cmp68,3,organic,0,0,0,0
1o1mni6r8olt3cn6xj,1,organic,0,0,0,0
1o1mni6r8olt3cnhhv,7,organic,0,0,0,0
1o1mni6r8olt3cnvie,3,organic,0,0,0,0
1o1mni6r8olt3co4b8,1,organic,0,0,0,0
1o1mni6r8olt3csy5h,1,organic,0,0,0,0
1o1mni6r8olt3cxxyv,3,organic,0,0,0,0
1o1mni6r8olt3cy1x7,2,organic,0,0,0,0
1o1mni6r8olt3d4e3d,1,organic,0,0,0,0
1o1mni6r8olt3dhxpd,1,organic,0,0,0,0
1o1mni6r8olt3djyqs,2,organic,0,0,0,0
1o1mni6r8olt3dknt9,2,organic,0,0,0,0
1o1mni6r8olt3dky2a,1,organic,0,0,0,0
1o1mni6r8olt3dleal,8,organic,0,0,0,0
1o1mni6r8olt3dor7a,1,organic,0,0,0,0
1o1mni6r8olt3dvbwq,28,organic,0,2,0,1
1o1mni6r8olt3dvhdj,1,organic,0,0,0,0
1o1mni6r8olt3dzh6m,2,organic,0,0,0,0
1o1mni6r8olt3e4m8l,1,organic,0,0,0,0
1o1mni6r8olt3e6td7,2,organic,0,0,0,0
1o1mni6r8olt3e8387,1,organic,0,0,0,0
1o1mni6r8olt3e8t4r,21,organic,0,1,0,1
1o1mni6r8olt3eaz8y,1,organic,0,0,0,0
1o1mni6r8olt3ee65v,6,organic,0,0,0,0
1o1mni6r8olt3eipue,1,organic,0,0,0,0
1o1mni6r8olt3ekzw9,6,organic,0,0,0,0
1o1mni6r8olt3el315,4,organic,0,0,0,0
1o1mni6r8olt3epary,19,organic,0,0,0,0
1o1mni6r8olt3epmaa,1,organic,0,0,0,0
1o1mni6r8olt3eq5ta,15,organic,0,1,0,1
1o1mni6r8olt3etbae,2,organic,0,0,0,0
1o1mni6r8olt3ev48d,10,organic,0,0,0,0
1o1mni6r8olt3eyiky,1,organic,0,0,0,0
1o1mni6r8olt3ezf0m,2,organic,0,0,0,0
1o1mni6r8olt3f0pn8,4,organic,0,1,0,1
1o1mni6r8olt3f762y,1,organic,0,0,0,0
1o1mni6r8olt3f9euz,8,organic,0,0,0,0
1o1mni6r8olt3fa6vk,2,organic,0,0,0,0
1o1mni6r8olt3facd1,2,organic,0,0,0,0
1o1mni6r8olt3favn8,1,organic,0,0,0,0
1o1mni6r8olt3fcfcn,8,organic,0,0,0,0
1o1mni6r8olt3feja4,2,organic,0,0,0,0
1o1mni6r8olt3fm1hd,1,organic,0,0,0,0
1o1mni6r8olt3fqull,1,organic,0,0,0,0
1o1mni6r8olt3fuo64,1,organic,0,0,0,0
1o1mni6r8olt3fwrf8,5,organic,0,0,0,0
1o1mni6r8olt3g0u7y,1,organic,0,0,0,0
1o1mni6r8olt3g5dsx,6,organic,0,0,0,0
1o1mni6r8olt3g5o7x,1,organic,0,0,0,0
1o1mni6r8olt3g8saa,1,organic,0,0,0,0
1o1mni6r8olt3gcdjg,6,organic,0,0,0,0
1o1mni6r8olt3ghl7b,1,organic,0,0,0,0
1o1mni6r8olt3giu82,26,organic,0,1,0,1
1o1mni6r8olt3giwis,1,organic,0,0,0,0
1o1mni6r8olt3gn9dw,3,organic,0,0,0,0
1o1mni6r8olt3gnggk,4,organic,0,0,0,0
1o1mni6r8olt3gp1tu,1,organic,0,0,0,0
1o1mni6r8olt3gt5hu,1,organic,0,0,0,0
1o1mni6r8olt3gy1v7,4,organic,0,0,0,0
1o1mni6r8olt3gzgj3,2,organic,0,0,0,0
1o1mni6r8olt3gztkl,10,organic,0,1,0,1
1o1mni6r8olt3h74z7,1,organic,0,0,0,0
1o1mni6r8olt3hah9t,5,organic,0,0,0,0
1o1mni6r8olt3hbza6,2,organic,0,0,0,0
1o1mni6r8olt3hh9im,2,organic,0,0,0,0
1o1mni6r8olt3hl2zz,1,organic,0,0,0,0
1o1mni6r8olt3htrrn,1,organic,0,0,0,0
1o1mni6r8olt3hupqs,20,organic,0,0,0,0
1o1mni6r8olt3ib8ib,1,organic,0,0,0,0
1o1mni6r8olt3ii3b5,8,organic,0,0,0,0
1o1mni6r8olt3ik7k8,2,organic,0,0,0,0
1o1mni6r8olt3il8bm,2,organic,0,0,0,0
1o1mni6r8olt3inu6o,3,organic,0,0,0,0
1o1mni6r8olt3iqvii,4,organic,0,0,0,0
1o1mni6r8olt3iszpr,1,organic,0,0,0,0
1o1mni6r8olt3ixfw7,1,organic,0,0,0,0
1o1mni6r8olt3j7r6k,1,organic,0,0,0,0
1o1mni6r8olt3j91ck,3,organic,0,0,0,0
1o1mni6r8olt3jmrld,3,organic,0,0,0,0
1o1mni6r8olt3jp7y8,3,organic,0,0,0,0
1o1mni6r8olt3jw9mk,1,organic,0,0,0,0
1o1mni6r8olt3k1yvs,2,organic,0,0,0,0
1o1mni6r8olt3k85uk,15,organic,0,0,0,0
1o1mni6r8olt3kngpq,1,organic,0,0,0,0
1o1mni6r8olt3knmlv,2,organic,0,0,0,0
1o1mni6r8olt3koa6u,3,organic,0,0,0,0
1o1mni6r8olt3kqmps,6,organic,0,0,0,0
1o1mni6r8olt3kucax,1,organic,0,0,0,0
1o1mni6r8olt3ltxye,1,organic,0,0,0,0
1o1mni6r8olt3lz2jp,5,organic,0,0,0,0
1o1mni6r8olt3m9pqo,1,organic,0,0,0,0
1o1mni6r8olt3m9t1g,3,organic,0,0,0,0
1o1mni6r8olt3n4931,2,organic,0,0,0,0
1o1mni6r8olt3n9mxc,19,organic,0,0,0,0
1o1mni6r8olt3ow53k,1,organic,0,0,0,0
1o1mni6r8olt3qci5x,3,organic,0,0,0,0
1o1mni6r8olt3rkxod,1,organic,0,0,0,0
1o1mni6r8olt3ssq9f,19,organic,0,0,0,0
1o1mni6r8olt3t2x0o,2,organic,0,0,0,0
1o1mni6r8olt3u0gtj,7,organic,0,0,0,0
1o1mni6r8olt3u2oxk,2,organic,0,0,0,0
1o1mni6r8olt3v7rps,2,organic,0,0,0,0
1o1mni6r8olt3vehzx,1,organic,0,0,0,0
1o1mni6r8olt3vzegk,1,organic,0,0,0,0
1o1mni6r8olt3wcrkj,27,organic,0,0,0,0
1o1mni6r8olt3xhsky,1,organic,0,0,0,0
1o1mni6r8olt3xzi06,4,organic,0,1,0,1
1o1mni6r8olt3y40xi,1,organic,0,0,0,0
1o1mni6r8olt3y74wv,4,organic,0,0,0,0
1o1mni6r8olt3yp2sj,3,organic,0,0,0,0
1o1mni6r8olt3ztc4d,2,organic,0,0,0,0
1o1mni6r8olt40aed9,26,organic,0,1,0,1
1o1mni6r8olt40ctw2,1,organic,0,0,0,0
1o1mni6r8olt40iruh,1,organic,0,0,0,0
1o1mni6r8olt40mgw2,1,organic,0,0,0,0
1o1mni6r8olt40ng03,1,organic,0,0,0,0
1o1mni6r8olt411quo,1,organic,0,0,0,0
1o1mni6r8olt412fdn,1,organic,0,0,0,0
1o1mni6r8olt413kzk,3,organic,0,0,0,0
1o1mni6r8olt413ly5,5,organic,0,0,0,0
1o1mni6r8olt41n9nm,3,organic,0,0,0,0
1o1mni6r8olt41o59h,2,organic,0,0,0,0
1o1mni6r8olt41uv4t,7,organic,0,0,0,0
1o1mni6r8olt421czz,1,organic,0,0,0,0
1o1mni6r8olt426csl,3,organic,0,0,0,0
1o1mni6r8olt42a38p,1,organic,0,0,0,0
1o1mni6r8olt42akn7,2,organic,0,0,0,0
1o1mni6r8olt42d8u9,7,organic,0,0,0,0
1o1mni6r8olt42g9uh,1,organic,0,0,0,0
1o1mni6r8olt42j85h,1,organic,0,0,0,0
1o1mni6r8olt42loqs,2,organic,0,0,0,0
1o1mni6r8olt42qmba,4,organic,0,0,0,0
1o1mni6r8olt42yd14,1,organic,0,0,0,0
1o1mni6r8olt42ymw2,1,organic,0,0,0,0
1o1mni6r8olt42zmv2,1,organic,0,0,0,0
1o1mni6r8olt434di8,8,organic,0,1,0,1
1o1mni6r8olt43jg1v,2,organic,0,0,0,0
1o1mni6r8olt43k64p,1,organic,0,0,0,0
1o1mni6r8olt43lkak,3,organic,0,0,0,0
1o1mni6r8olt43msin,8,organic,0,0,0,0
1o1mni6r8olt43xqzn,5,organic,0,0,0,0
1o1mni6r8olt43zx9a,2,organic,0,0,0,0
1o1mni6r8olt442vzy,1,organic,0,0,0,0
1o1mni6r8olt44478s,2,organic,0,0,0,0
1o1mni6r8olt444dfg,1,organic,0,0,0,0
1o1mni6r8olt44a8i9,1,organic,0,0,0,0
1o1mni6r8olt44arln,2,organic,0,0,0,0
1o1mni6r8olt44eumf,1,organic,0,0,0,0
1o1mni6r8olt44f1eb,1,organic,0,0,0,0
1o1mni6r8olt44i7wp,3,organic,0,0,0,0
1o1mni6r8olt44m9f1,2,organic,0,0,0,0
1o1mni6r8olt44txvi,7,organic,0,0,0,0
1o1mni6r8olt450jqr,2,organic,0,0,0,0
1o1mni6r8olt4517v0,5,organic,0,0,0,0
1o1mni6r8olt451kef,3,organic,0,0,0,0
1o1mni6r8olt4530zs,8,organic,0,1,0,1
1o1mni6r8olt454joc,1,organic,0,0,0,0
1o1mni6r8olt456el1,5,organic,0,0,0,0
1o1mni6r8olt45c16d,10,organic,0,0,0,0
1o1mni6r8olt45dkz0,2,organic,0,0,0,0
1o1mni6r8olt45kaii,1,organic,0,0,0,0
1o1mni6r8olt45lv90,5,organic,0,1,0,1
1o1mni6r8olt45oz58,2,organic,0,0,0,0
1o1mni6r8olt45v2y9,1,organic,0,0,0,0
1o1mni6r8olt45vb28,9,organic,0,1,0,1
1o1mni6r8olt45w9bs,2,organic,0,0,0,0
1o1mni6r8olt460rr6,1,organic,0,0,0,0
1o1mni6r8olt464dhf,1,organic,0,0,0,0
1o1mni6r8olt464vbv,4,organic,0,0,0,0
1o1mni6r8olt4681k8,1,organic,0,0,0,0
1o1mni6r8olt46g6wu,1,organic,0,0,0,0
1o1mni6r8olt46mf34,2,organic,0,0,0,0
1o1mni6r8olt46xo12,23,organic,0,1,0,1
1o1mni6r8olt46xqa0,1,organic,0,0,0,0
1o1mni6r8olt46y02v,22,organic,0,0,0,0
1o1mni6r8olt46ze4i,1,organic,0,0,0,0
1o1mni6r8olt47lffq,17,organic,0,1,0,1
1o1mni6r8olt47mwys,5,organic,0,0,0,0
1o1mni6r8olt47rdhd,1,organic,0,0,0,0
1o1mni6r8olt47tyub,2,organic,0,0,0,0
1o1mni6r8olt480e9i,2,organic,0,0,0,0
1o1mni6r8olt485asg,1,organic,0,0,0,0
1o1mni6r8olt48b5m3,2,organic,0,0,0,0
1o1mni6r8olt48f1ry,5,organic,0,0,0,0
1o1mni6r8olt48f72y,13,organic,0,1,0,1
1o1mni6r8olt48h8bx,1,organic,0,0,0,0
1o1mni6r8olt48j007,12,organic,0,0,0,0
1o1mni6r8olt48jxjw,1,organic,0,0,0,0
1o1mni6r8olt48k4ug,1,organic,0,0,0,0
1o1mni6r8olt48odgn,4,organic,0,0,0,0
1o1mni6r8olt4990w3,1,organic,0,0,0,0
1o1mni6r8olt499byz,25,organic,0,0,0,0
1o1mni6r8olt49d52g,1,organic,0,0,0,0
1o1mni6r8olt49j2ki,1,organic,0,0,0,0
1o1mni6r8olt49n9y0,12,organic,0,0,0,0
1o1mni6r8olt49u8hv,14,organic,0,1,0,1
1o1mni6r8olt49wcd4,1,organic,0,0,0,0
1o1mni6r8olt49yaxp,15,organic,0,0,0,0
1o1mni6r8olt49yhvs,1,organic,0,0,0,0
1o1mni6r8olt49zvze,2,organic,0,0,0,0
1o1mni6r8olt4a1px9,11,organic,0,0,0,0
1o1mni6r8olt4a4llg,1,organic,0,0,0,0
1o1mni6r8olt4a7ao3,1,organic,0,0,0,0
1o1mni6r8olt4a8whv,1,organic,0,0,0,0
1o1mni6r8olt4agxbd,1,organic,0,0,0,0
1o1mni6r8olt4akgv7,7,organic,0,0,0,0
1o1mni6r8olt4anbp8,9,organic,0,1,0,1
1o1mni6r8olt4annd7,1,organic,0,0,0,0
1o1mni6r8olt4aowss,1,organic,0,0,0,0
1o1mni6r8olt4apo5z,2,organic,0,0,0,0
1o1mni6r8olt4aqf65,1,organic,0,0,0,0
1o1mni6r8olt4avry5,8,organic,0,0,0,0
1o1mni6r8olt4ayv1h,2,organic,0,0,0,0
1o1mni6r8olt4b0gna,17,organic,0,0,0,0
1o1mni6r8olt4b3g8b,1,organic,0,0,0,0
1o1mni6r8olt4b8qq2,2,organic,0,0,0,0
1o1mni6r8olt4baes4,1,organic,0,0,0,0
1o1mni6r8olt4bbdef,3,organic,0,0,0,0
1o1mni6r8olt4bcwxl,1,organic,0,0,0,0
1o1mni6r8olt4bddvs,1,organic,0,0,0,0
1o1mni6r8olt4bes2i,3,organic,0,0,0,0
1o1mni6r8olt4bf9wa,1,organic,0,0,0,0
1o1mni6r8olt4bgqgz,28,organic,0,4,0,1
1o1mni6r8olt4bj9u4,1,organic,0,0,0,0
1o1mni6r8olt4bk5sr,2,organic,0,0,0,0
1o1mni6r8olt4bmb9l,1,organic,0,0,0,0
1o1mni6r8olt4bo5yo,1,organic,0,0,0,0
1o1mni6r8olt4bp37h,1,organic,0,0,0,0
1o1mni6r8olt4bpsea,7,organic,0,1,0,1
1o1mni6r8olt4c9je7,3,organic,0,0,0,0
1o1mni6r8olt4ca0qw,1,organic,0,0,0,0
1o1mni6r8olt4ccxu2,3,organic,0,0,0,0
1o1mni6r8olt4cgq1k,4,organic,0,1,0,1
1o1mni6r8olt4chtsl,6,organic,0,0,0,0
1o1mni6r8olt4csnki,1,organic,0,0,0,0
1o1mni6r8olt4css31,3,organic,0,0,0,0
1o1mni6r8olt4cyr9d,1,organic,0,0,0,0
1o1mni6r8olt4d1494,2,organic,0,0,0,0
1o1mni6r8olt4d45g6,1,organic,0,0,0,0
1o1mni6r8olt4d9s6e,11,organic,0,0,0,0
1o1mni6r8olt4dcllo,5,organic,0,0,0,0
1o1mni6r8olt4dmsu4,5,organic,0,0,0,0
1o1mni6r8olt4e317j,1,organic,0,0,0,0
1o1mni6r8olt4e3h8y,11,organic,0,0,0,0
1o1mni6r8olt4e3k47,1,organic,0,0,0,0
1o1mni6r8olt4e4pjf,1,organic,0,0,0,0
1o1mni6r8olt4e8ngp,2,organic,0,0,0,0
1o1mni6r8olt4ecyz5,3,organic,0,0,0,0
1o1mni6r8olt4ehygr,17,organic,0,0,0,0
1o1mni6r8olt4ej56a,12,organic,0,1,0,1
1o1mni6r8olt4ep552,1,organic,0,0,0,0
1o1mni6r8olt4eqcan,3,organic,0,0,0,0
1o1mni6r8olt4eqqre,1,organic,0,0,0,0
1o1mni6r8olt4esus6,1,organic,0,0,0,0
1o1mni6r8olt4esv4c,1,organic,0,0,0,0
1o1mni6r8olt4eusz8,2,organic,0,0,0,0
1o1mni6r8olt4ewcwt,7,organic,0,1,0,1
1o1mni6r8olt4f51cn,7,organic,0,0,0,0
1o1mni6r8olt4fesx5,2,organic,0,0,0,0
1o1mni6r8olt4fha72,2,organic,0,0,0,0
1o1mni6r8olt4fj1wm,1,organic,0,0,0,0
1o1mni6r8olt4fklx6,1,organic,0,0,0,0
1o1mni6r8olt4fmxw7,1,organic,0,0,0,0
1o1mni6r8olt4fram3,13,organic,0,0,0,0
1o1mni6r8olt4fsktb,1,organic,0,0,0,0
1o1mni6r8olt4fu9to,1,organic,0,0,0,0
1o1mni6r8olt4fwrsn,6,organic,0,0,0,0
1o1mni6r8olt4fx6s7,6,organic,0,0,0,0
1o1mni6r8olt4fyggl,5,organic,0,0,0,0
1o1mni6r8olt4g3nup,1,organic,0,0,0,0
1o1mni6r8olt4g6dus,1,organic,0,0,0,0
1o1mni6r8olt4g95ko,2,organic,0,0,0,0
1o1mni6r8olt4gk293,1,organic,0,0,0,0
1o1mni6r8olt4gl5mf,3,organic,0,0,0,0
1o1mni6r8olt4gnfe6,2,organic,0,0,0,0
1o1mni6r8olt4goel3,7,organic,0,1,0,1
1o1mni6r8olt4gxjyi,2,organic,0,0,0,0
1o1mni6r8olt4h4fab,1,organic,0,0,0,0
1o1mni6r8olt4h85kb,1,organic,0,0,0,0
1o1mni6r8olt4h8gxp,1,organic,0,0,0,0
1o1mni6r8olt4hbr5l,4,organic,0,0,0,0
1o1mni6r8olt4hcn5x,1,organic,0,0,0,0
1o1mni6r8olt4he2cn,2,organic,0,0,0,0
1o1mni6r8olt4hh5k1,6,organic,0,1,0,1
1o1mni6r8olt4hnpz3,1,organic,0,0,0,0
1o1mni6r8olt4i0xle,2,organic,0,0,0,0
1o1mni6r8olt4i1pdh,4,organic,0,0,0,0
1o1mni6r8olt4if3m5,2,organic,0,0,0,0
1o1mni6r8olt4iualh,1,organic,0,0,0,0
1o1mni6r8olt4ivzpt,2,organic,0,0,0,0
1o1mni6r8olt4iwq20,3,organic,0,0,0,0
1o1mni6r8olt4j4w7o,2,organic,0,0,0,0
1o1mni6r8olt4jb8sl,6,organic,0,1,0,1
1o1mni6r8olt4jfhdp,5,organic,0,0,0,0
1o1mni6r8olt4jhyas,1,organic,0,0,0,0
1o1mni6r8olt4jo8aa,1,organic,0,0,0,0
1o1mni6r8olt4jpojw,22,organic,0,1,0,1
1o1mni6r8olt4jsij3,8,organic,0,0,0,0
1o1mni6r8olt4jwva9,7,organic,0,0,0,0
1o1mni6r8olt4k5tdc,17,organic,0,1,0,1
1o1mni6r8olt4ke5k2,15,organic,0,1,0,1
1o1mni6r8olt4klmr0,3,organic,0,0,0,0
1o1mni6r8olt4kmqwm,1,organic,0,0,0,0
1o1mni6r8olt4knkpi,1,organic,0,0,0,0
1o1mni6r8olt4ko692,9,organic,0,0,0,0
1o1mni6r8olt4kvb96,17,organic,0,2,0,1
1o1mni6r8olt4kwyhg,6,organic,0,1,0,1
1o1mni6r8olt4kztwr,1,organic,0,0,0,0
1o1mni6r8olt4l3ush,4,organic,0,0,0,0
1o1mni6r8olt4l961g,1,organic,0,0,0,0
1o1mni6r8olt4l9xu6,57,organic,0,1,0,1
1o1mni6r8olt4lbsg6,9,organic,0,0,0,0
1o1mni6r8olt4lc0lp,36,organic,0,1,0,1
1o1mni6r8olt4lg9py,1,organic,0,0,0,0
1o1mni6r8olt4lluev,1,organic,0,0,0,0
1o1mni6r8olt4lu3l6,1,organic,0,0,0,0
1o1mni6r8olt4lw1z8,1,organic,0,0,0,0
1o1mni6r8olt4lwc9c,35,organic,0,1,0,1
1o1mni6r8olt4m4vhb,8,organic,0,1,0,1
1o1mni6r8olt4m5s7v,24,organic,0,0,0,0
1o1mni6r8olt4m8sua,13,organic,0,1,0,1
1o1mni6r8olt4m999i,9,organic,0,1,0,1
1o1mni6r8olt4meg2m,2,organic,0,0,0,0
1o1mni6r8olt4msdf9,3,organic,0,0,0,0
1o1mni6r8olt4muyy9,6,organic,0,0,0,0
1o1mni6r8olt4myk8p,2,organic,0,0,0,0
1o1mni6r8olt4mymjn,2,organic,0,0,0,0
1o1mni6r8olt4ndlif,2,organic,0,0,0,0
1o1mni6r8olt4ne1ev,24,organic,0,1,0,1
1o1mni6r8olt4ne25z,1,organic,0,0,0,0
1o1mni6r8olt4nhtgr,2,organic,0,0,0,0
1o1mni6r8olt4nm8ou,4,organic,0,0,0,0
1o1mni6r8olt4nvkue,4,organic,0,0,0,0
